product,effective_date,rate_label,base_label,tier_seq,initial,maintenance,currency,source_file,capture_ts,fmt,conflict_flag
6E,2000-01-01,Hedge/Member,hedge/member,1,1620.0,1620.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-01-01,Spec,spec,1,2187.0,1620.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-02-03,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-02-03,Spec,spec,1,2430.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-05-30,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-05-30,Spec,spec,1,3240.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-06-29,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-06-29,Spec,spec,1,2430.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-08-31,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-08-31,Spec,spec,1,2025.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-10-05,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-10-05,Spec,spec,1,3240.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-11-02,Hedge/Member,hedge/member,1,2160.0,2160.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-11-02,Spec,spec,1,2916.0,2160.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-12-07,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2000-12-07,Spec,spec,1,2430.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-01-04,Hedge/Member,hedge/member,1,1650.0,1650.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-01-04,Spec,spec,1,2228.0,1650.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-02-01,Hedge/Member,hedge/member,1,2520.0,2520.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-02-01,Spec,spec,1,3402.0,2520.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-03-01,Hedge/Member,hedge/member,1,1860.0,1860.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-03-01,Spec,spec,1,2511.0,1860.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-03-29,Hedge/Member,hedge/member,1,1980.0,1980.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-03-29,Spec,spec,1,2673.0,1980.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-05-03,Hedge/Member,hedge/member,1,1860.0,1860.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-05-03,Spec,spec,1,2511.0,1860.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-06-07,Hedge/Member,hedge/member,1,1740.0,1740.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-06-07,Spec,spec,1,2349.0,1740.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-09-06,Hedge/Member,hedge/member,1,1600.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-09-06,Spec,spec,1,2160.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-11-01,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2001-11-01,Spec,spec,1,2025.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-01-31,Hedge/Member,hedge/member,1,1600.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-01-31,Spec,spec,1,2160.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-03-12,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-03-12,Spec,spec,1,2025.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-05-30,Hedge/Member,hedge/member,1,1400.0,1400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-05-30,Spec,spec,1,1890.0,1400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-08-01,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-08-01,Spec,spec,1,2430.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-08-29,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-08-29,Spec,spec,1,2700.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-10-29,Hedge/Member,hedge/member,1,1900.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-10-29,Spec,spec,1,2565.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-12-05,Hedge/Member,hedge/member,1,1700.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2002-12-05,Spec,spec,1,2295.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-02-06,Hedge/Member,hedge/member,1,1600.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-02-06,Spec,spec,1,2160.0,1600.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-03-06,Hedge/Member,hedge/member,1,1400.0,1400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-03-06,Spec,spec,1,1890.0,1400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-05-08,Hedge/Member,hedge/member,1,1700.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-05-08,Spec,spec,1,2295.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-06-05,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-06-05,Spec,spec,1,2700.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-08-05,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-08-05,Spec,spec,1,2430.0,1800.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-10-02,Hedge/Member,hedge/member,1,1850.0,1850.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2003-10-02,Spec,spec,1,2498.0,1850.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-01-30,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-01-30,Spec,spec,1,3240.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-03-15,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-03-15,Spec,spec,1,3240.0,2400.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-09-28,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-09-28,Spec,spec,1,2700.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-12-20,Hedge/Member,hedge/member,1,2200.0,2200.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2004-12-20,Spec,spec,1,2970.0,2200.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-04-01,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-04-01,Spec,spec,1,2700.0,2000.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-04-28,Hedge/Member,hedge/member,1,1900.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-04-28,Spec,spec,1,2565.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-07-01,Hedge/Member,hedge/member,1,2300.0,2300.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-07-01,Spec,spec,1,3105.0,2300.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-10-05,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2005-10-05,Spec,spec,1,2835.0,2100.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2006-10-17,Hedge/Member,hedge/member,1,1900.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2006-10-17,Spec,spec,1,2565.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-01-25,Hedge/Member,hedge/member,1,1700.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-01-25,Spec,spec,1,2295.0,1700.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-04-26,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-04-26,Spec,spec,1,2025.0,1500.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-12-10,Hedge/Member,hedge/member,1,1900.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2007-12-10,Spec,spec,1,2565.0,1900.0,USD,EC_prior_to_2009.pdf,20121109075907,OLD-B,
6E,2008-01-28,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-01-28,Spec,spec,1,2835.0,2100.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-03-18,Hedge/Member,hedge/member,1,2200.0,2200.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-03-18,Spec,spec,1,2970.0,2200.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-03-25,Hedge/Member,hedge/member,1,2300.0,2300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-03-25,Spec,spec,1,3105.0,2300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-03-28,Hedge/Member,hedge/member,1,2600.0,2600.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-03-28,Spec,spec,1,3510.0,2600.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-06-05,Hedge/Member,hedge/member,1,2300.0,2300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-06-05,Spec,spec,1,3105.0,2300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-07-17,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-07-17,Spec,spec,1,3240.0,2400.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-09-24,Hedge/Member,hedge/member,1,3400.0,3400.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-09-24,Spec,spec,1,4590.0,3400.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-10-02,Hedge/Member,hedge/member,1,4300.0,4300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-10-02,Spec,spec,1,5805.0,4300.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-10-09,Hedge/Member,hedge/member,1,4500.0,4500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-10-09,Spec,spec,1,6075.0,4500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2008-12-24,Hedge/Member,hedge/member,1,4700.0,4700.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2008-12-24,Spec,spec,1,6345.0,4700.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2009-03-12,Hedge/Member,hedge/member,1,4500.0,4500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2009-03-12,Spec,spec,1,6075.0,4500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2009-05-01,Hedge/Member,hedge/member,1,3500.0,3500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2009-05-01,Spec,spec,1,4725.0,3500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2009-10-13,Hedge/Member,hedge/member,1,3000.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2009-10-13,Spec,spec,1,4050.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2010-03-09,Hedge/Member,hedge/member,1,2500.0,2500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2010-03-09,Spec,spec,1,3375.0,2500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2010-05-10,Hedge/Member,hedge/member,1,3000.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2010-05-10,Spec,spec,1,4050.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2010-11-19,Hedge/Member,hedge/member,1,3200.0,3200.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2010-11-19,Spec,spec,1,4320.0,3200.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2011-03-28,Hedge/Member,hedge/member,1,3000.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2011-03-28,Spec,spec,1,4050.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2011-05-10,Hedge/Member,hedge/member,1,4000.0,4000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2011-05-10,Spec,spec,1,5400.0,4000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2012-03-26,Hedge/Member,hedge/member,1,3500.0,3500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2012-03-26,Spec,spec,1,4725.0,3500.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2012-06-29,Hedge/Member,hedge/member,1,3000.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,
6E,2012-06-29,Spec,spec,1,4050.0,3000.0,USD,EC_2008_to_present.pdf,20121109075818,OLD-A,initial_restated
6E,2012-12-26,Hedge/Member,hedge/member,1,2500.0,2500.0,USD,EC_2008_to_present.pdf,20130326062952,OLD-A,
6E,2012-12-26,Spec,spec,1,2750.0,2500.0,USD,EC_2008_to_present.pdf,20130326062952,OLD-A,
6E,2013-01-15,Hedge/Member,hedge/member,1,2250.0,2250.0,USD,EC_2008_to_present.pdf,20130326062952,OLD-A,
6E,2013-01-15,Spec,spec,1,2475.0,2250.0,USD,EC_2008_to_present.pdf,20130326062952,OLD-A,
6E,2013-07-02,Hedge/Member,hedge/member,1,2250.0,2250.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2013-07-02,Spec,spec,1,2475.0,2250.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2013-07-16,Hedge/Member,hedge/member,1,2500.0,2500.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2013-07-16,Spec,spec,1,2750.0,2500.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2013-11-22,Hedge/Member,hedge/member,1,2250.0,2250.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2013-11-22,Spec,spec,1,2475.0,2250.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-05-30,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-05-30,Spec,spec,1,2200.0,2000.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-07-18,Hedge/Member,hedge/member,1,1750.0,1750.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-07-18,Spec,spec,1,1925.0,1750.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-09-12,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-09-12,Spec,spec,1,2200.0,2000.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-10-31,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-10-31,Spec,spec,1,2310.0,2100.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-12-05,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2014-12-05,Spec,spec,1,2640.0,2400.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-09,Hedge/Member,hedge/member,1,2600.0,2600.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-09,Spec,spec,1,2860.0,2600.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-16,Hedge/Member,hedge/member,1,2800.0,2800.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-16,Spec,spec,1,3080.0,2800.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-20,Hedge/Member,hedge/member,1,3100.0,3100.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-01-20,Spec,spec,1,3410.0,3100.0,USD,EC_2008_to_present.pdf,20150501043052,OLD-A,
6E,2015-05-01,Hedge/Member,hedge/member,1,3300.0,3300.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-05-01,Spec,spec,1,3630.0,3300.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-07-01,Hedge/Member,hedge/member,1,3550.0,3550.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-07-01,Spec,spec,1,3905.0,3550.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-10-30,Hedge/Member,hedge/member,1,3300.0,3300.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-10-30,Spec,spec,1,3630.0,3300.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-12-07,Hedge/Member,hedge/member,1,3550.0,3550.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2015-12-07,Spec,spec,1,3905.0,3550.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-04-15,Hedge/Member,hedge/member,1,3350.0,3350.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-04-15,Spec,spec,1,3685.0,3350.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-06-27,Hedge/Member,hedge/member,1,3675.0,3675.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-06-27,Spec,spec,1,4042.5,3675.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-07-29,Hedge/Member,hedge/member,1,3350.0,3350.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6E,2016-07-29,Spec,spec,1,3685.0,3350.0,USD,EC_2008_to_present.pdf,20161130152107,OLD-A,
6J,2000-02-03,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-02-03,Spec,spec,1,2835.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-04-24,Hedge/Member,hedge/member,1,3120.0,3120.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-04-24,Spec,spec,1,4212.0,3120.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-08-03,Hedge/Member,hedge/member,1,2700.0,2700.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-08-03,Spec,spec,1,3645.0,2700.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-10-05,Hedge/Member,hedge/member,1,2400.0,2400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-10-05,Spec,spec,1,3240.0,2400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-11-02,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-11-02,Spec,spec,1,2835.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-12-07,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2000-12-07,Spec,spec,1,2430.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-01-04,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-01-04,Spec,spec,1,2025.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-02-01,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-02-01,Spec,spec,1,2835.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-03-01,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-03-01,Spec,spec,1,2025.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-05-03,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-05-03,Spec,spec,1,2835.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-08-01,Hedge/Member,hedge/member,1,1500.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2001-08-01,Spec,spec,1,2025.0,1500.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-03-12,Hedge/Member,hedge/member,1,1400.0,1400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-03-12,Spec,spec,1,1890.0,1400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-04-09,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-04-09,Spec,spec,1,2700.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-05-30,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-05-30,Spec,spec,1,2430.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-12-05,Hedge/Member,hedge/member,1,1700.0,1700.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2002-12-05,Spec,spec,1,2295.0,1700.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-03-06,Hedge/Member,hedge/member,1,1600.0,1600.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-03-06,Spec,spec,1,2160.0,1600.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-07-07,Hedge/Member,hedge/member,1,1400.0,1400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-07-07,Spec,spec,1,1890.0,1400.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-10-02,Hedge/Member,hedge/member,1,1300.0,1300.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2003-10-02,Spec,spec,1,1755.0,1300.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-03-25,Hedge/Member,hedge/member,1,1650.0,1650.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-03-25,Spec,spec,1,2228.0,1650.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-05-27,Hedge/Member,hedge/member,1,2300.0,2300.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-05-27,Spec,spec,1,3105.0,2300.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-07-30,Hedge/Member,hedge/member,1,2100.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-07-30,Spec,spec,1,2835.0,2100.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-09-01,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-09-01,Spec,spec,1,2700.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-09-28,Hedge/Member,hedge/member,1,1800.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-09-28,Spec,spec,1,2430.0,1800.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-12-27,Hedge/Member,hedge/member,1,1650.0,1650.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2004-12-27,Spec,spec,1,2228.0,1650.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-01-14,Hedge/Member,hedge/member,1,1900.0,1900.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-01-14,Spec,spec,1,2565.0,1900.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-04-01,Hedge/Member,hedge/member,1,1750.0,1750.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-04-01,Spec,spec,1,2363.0,1750.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-04-28,Hedge/Member,hedge/member,1,1600.0,1600.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-04-28,Spec,spec,1,2160.0,1600.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-07-26,Hedge/Member,hedge/member,1,2000.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-07-26,Spec,spec,1,2700.0,2000.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
6J,2005-11-02,Hedge/Member,hedge/member,1,1700.0,1700.0,USD,JY_prior_to_2009.pdf,20121109080040,OLD-B,
